CustomerID,CustomerName,Region,SignupDate,TransactionID,ProductID,TransactionDate,Quantity,TotalValue,Price_x,ProductName,Category,Price_y
C0039,Angela Harris,South America,2024-10-13,T00075,P021,2024-10-27 13:50:07,3.0,1007.52,335.84,SoundWave Rug,Home Decor,335.84
C0039,Angela Harris,South America,2024-10-13,T00868,P011,2024-09-08 14:32:15,4.0,1044.8,261.2,SoundWave Desk Lamp,Home Decor,261.2
C0039,Angela Harris,South America,2024-10-13,T00489,P080,2024-02-13 16:15:35,4.0,1214.0,303.5,ActiveWear Jacket,Clothing,303.5
C0040,Michael Harrell,Asia,2022-03-07,T00994,P072,2024-01-06 21:49:35,2.0,798.68,399.34,ActiveWear Headphones,Electronics,399.34
C0040,Michael Harrell,Asia,2022-03-07,T00154,P020,2023-12-31 6:53:54,4.0,1585.36,396.34,ActiveWear Jacket,Clothing,396.34
C0040,Michael Harrell,Asia,2022-03-07,T00967,P020,2024-07-19 9:25:20,4.0,1585.36,396.34,ActiveWear Jacket,Clothing,396.34
C0041,Lindsey Deleon,Europe,2023-12-27,T00127,P034,2024-06-03 21:07:56,4.0,868.2,217.05,HomeSense T-Shirt,Clothing,217.05
C0041,Lindsey Deleon,Europe,2023-12-27,T00620,P049,2024-01-05 18:43:06,4.0,591.8,147.95,TechPro Textbook,Books,147.95
C0041,Lindsey Deleon,Europe,2023-12-27,T00193,P086,2024-06-10 11:46:13,4.0,1762.8,440.7,SoundWave Novel,Books,440.7
C0041,Lindsey Deleon,Europe,2023-12-27,T00074,P025,2024-03-10 2:20:47,3.0,853.86,284.62,ActiveWear Cookware Set,Home Decor,284.62
C0041,Lindsey Deleon,Europe,2023-12-27,T00066,P011,2024-01-21 22:41:36,4.0,1044.8,261.2,SoundWave Desk Lamp,Home Decor,261.2
C0041,Lindsey Deleon,Europe,2023-12-27,T00941,P055,2024-07-20 10:39:52,1.0,128.53,128.53,BookWorld Biography,Books,128.53
C0041,Lindsey Deleon,Europe,2023-12-27,T00978,P098,2024-12-15 21:18:12,3.0,899.79,299.93,SoundWave Laptop,Electronics,299.93
C0042,Heather Riley,North America,2023-03-15,T00410,P092,2024-10-30 12:42:57,4.0,1556.8,389.2,BookWorld Running Shoes,Clothing,389.2
C0042,Heather Riley,North America,2023-03-15,T00614,P076,2024-04-28 14:38:55,1.0,429.29,429.29,ActiveWear Jeans,Clothing,429.29
C0042,Heather Riley,North America,2023-03-15,T00298,P048,2024-11-09 20:42:09,1.0,416.4,416.4,TechPro Cookbook,Books,416.4
C0043,Sandy Short MD,Asia,2023-02-05,T00723,P062,2024-06-12 1:39:05,2.0,748.32,374.16,HomeSense Novel,Books,374.16
C0043,Sandy Short MD,Asia,2023-02-05,T00856,P051,2024-09-19 14:24:09,2.0,130.32,65.16,ComfortLiving Desk Lamp,Home Decor,65.16
C0043,Sandy Short MD,Asia,2023-02-05,T00048,P100,2024-04-23 22:46:40,2.0,252.68,126.34,HomeSense Sweater,Clothing,126.34
C0044,Kenneth Alexander,Europe,2024-07-10,T00666,P096,2024-06-27 12:03:16,1.0,307.47,307.47,SoundWave Headphones,Electronics,307.47
C0044,Kenneth Alexander,Europe,2024-07-10,T00876,P075,2024-10-22 2:45:04,2.0,995.52,497.76,TechPro Textbook,Books,497.76
C0044,Kenneth Alexander,Europe,2024-07-10,T00307,P045,2024-05-30 18:15:28,4.0,1927.12,481.78,SoundWave T-Shirt,Clothing,481.78
C0045,Michael Williams,Asia,2022-02-25,T00097,P013,2024-06-08 14:47:32,4.0,456.8,114.2,BookWorld Smartwatch,Electronics,114.2
C0045,Michael Williams,Asia,2022-02-25,T00162,P072,2024-08-26 13:10:31,3.0,1198.02,399.34,ActiveWear Headphones,Electronics,399.34
C0045,Michael Williams,Asia,2022-02-25,T00250,P074,2024-07-14 11:42:29,4.0,1182.32,295.58,SoundWave Desk Lamp,Home Decor,295.58
C0045,Michael Williams,Asia,2022-02-25,T00467,P096,2024-03-16 4:08:29,3.0,922.41,307.47,SoundWave Headphones,Electronics,307.47
C0045,Michael Williams,Asia,2022-02-25,T00084,P015,2024-08-02 13:45:45,4.0,635.72,158.93,HomeSense Headphones,Electronics,158.93
C0045,Michael Williams,Asia,2022-02-25,T00732,P001,2024-08-13 10:42:48,2.0,338.6,169.3,ActiveWear Biography,Books,169.3
C0045,Michael Williams,Asia,2022-02-25,T00767,P005,2024-02-29 3:49:04,3.0,1287.93,429.31,TechPro T-Shirt,Clothing,429.31
C0046,Beth Cardenas,North America,2024-10-23,T00044,P051,2024-03-09 9:06:10,3.0,195.48,65.16,ComfortLiving Desk Lamp,Home Decor,65.16
C0046,Beth Cardenas,North America,2024-10-23,T00352,P047,2024-09-09 4:31:40,2.0,318.66,159.33,ComfortLiving Cookware Set,Home Decor,159.33
C0046,Beth Cardenas,North America,2024-10-23,T00810,P030,2024-01-06 13:22:36,1.0,277.86,277.86,ActiveWear Cookbook,Books,277.86
C0046,Beth Cardenas,North America,2024-10-23,T00802,P016,2024-09-25 1:45:49,3.0,990.15,330.05,ActiveWear Running Shoes,Clothing,330.05
C0046,Beth Cardenas,North America,2024-10-23,T00083,P066,2024-04-08 10:34:10,4.0,1348.88,337.22,SoundWave Textbook,Books,337.22
C0046,Beth Cardenas,North America,2024-10-23,T00670,P083,2024-08-03 21:42:27,2.0,911.44,455.72,ActiveWear Smartwatch,Electronics,455.72
C0046,Beth Cardenas,North America,2024-10-23,T00983,P020,2024-04-30 8:50:38,4.0,1585.36,396.34,ActiveWear Jacket,Clothing,396.34
C0047,Samantha Frank,North America,2024-03-22,T00784,P054,2024-08-23 9:06:06,3.0,171.9,57.3,SoundWave Cookbook,Books,57.3
C0047,Samantha Frank,North America,2024-03-22,T00421,P007,2024-01-04 7:47:38,1.0,420.15,420.15,SoundWave Cookbook,Books,420.15
C0047,Samantha Frank,North America,2024-03-22,T00667,P058,2024-04-26 14:16:50,2.0,315.24,157.62,ActiveWear Textbook,Books,157.62
C0047,Samantha Frank,North America,2024-03-22,T00344,P042,2024-01-17 10:01:00,3.0,1138.32,379.44,ActiveWear Headphones,Electronics,379.44
C0047,Samantha Frank,North America,2024-03-22,T00217,P074,2024-02-28 6:05:22,1.0,295.58,295.58,SoundWave Desk Lamp,Home Decor,295.58
C0047,Samantha Frank,North America,2024-03-22,T00622,P082,2024-02-22 21:46:45,2.0,111.98,55.99,ComfortLiving Rug,Home Decor,55.99
C0047,Samantha Frank,North America,2024-03-22,T00964,P079,2024-08-05 13:12:14,1.0,417.37,417.37,ActiveWear Rug,Home Decor,417.37
C0048,Matthew Park,South America,2024-11-07,T00830,P010,2024-01-28 9:13:22,2.0,700.26,350.13,ComfortLiving Smartwatch,Electronics,350.13
C0048,Matthew Park,South America,2024-11-07,T00359,P040,2024-12-04 20:50:51,4.0,612.76,153.19,SoundWave Mystery Book,Books,153.19
C0048,Matthew Park,South America,2024-11-07,T00198,P039,2024-09-17 7:53:30,1.0,430.59,430.59,TechPro Smartwatch,Electronics,430.59
C0048,Matthew Park,South America,2024-11-07,T00383,P065,2024-11-22 19:56:10,2.0,855.22,427.61,BookWorld Sweater,Clothing,427.61
C0048,Matthew Park,South America,2024-11-07,T00617,P079,2024-01-14 3:22:21,3.0,1252.11,417.37,ActiveWear Rug,Home Decor,417.37
C0049,Jason Yates,North America,2024-09-18,T00546,P034,2024-08-30 6:42:27,1.0,217.05,217.05,HomeSense T-Shirt,Clothing,217.05
C0049,Jason Yates,North America,2024-09-18,T00227,P058,2024-04-25 18:50:36,2.0,315.24,157.62,ActiveWear Textbook,Books,157.62
C0049,Jason Yates,North America,2024-09-18,T00043,P027,2024-03-02 16:59:31,4.0,916.24,229.06,SoundWave Headphones,Electronics,229.06
C0049,Jason Yates,North America,2024-09-18,T00065,P081,2024-02-01 19:05:13,1.0,66.32,66.32,HomeSense Sweater,Clothing,66.32
C0049,Jason Yates,North America,2024-09-18,T00288,P065,2024-01-22 14:14:26,1.0,427.61,427.61,BookWorld Sweater,Clothing,427.61
C0049,Jason Yates,North America,2024-09-18,T00661,P073,2024-05-25 20:16:42,2.0,53.98,26.99,ComfortLiving Laptop,Electronics,26.99
C0049,Jason Yates,North America,2024-09-18,T00165,P056,2024-03-18 4:33:39,4.0,64.32,16.08,SoundWave Smartwatch,Electronics,16.08
C0049,Jason Yates,North America,2024-09-18,T00777,P071,2024-01-14 4:59:39,2.0,254.72,127.36,TechPro T-Shirt,Clothing,127.36
C0050,Ryan Davis,North America,2024-03-02,T00821,P032,2024-04-04 14:19:01,2.0,977.26,488.63,BookWorld Cookbook,Books,488.63
C0050,Ryan Davis,North America,2024-03-02,T00556,P088,2024-11-17 17:56:48,3.0,790.65,263.55,SoundWave Headphones,Electronics,263.55
C0050,Ryan Davis,North America,2024-03-02,T00258,P029,2024-04-25 3:49:28,3.0,1300.92,433.64,TechPro Headphones,Electronics,433.64
C0051,Nicholas Ellis,Europe,2023-12-21,T00727,P067,2024-01-20 4:52:14,3.0,902.04,300.68,ComfortLiving Bluetooth Speaker,Electronics,300.68
C0051,Nicholas Ellis,Europe,2023-12-21,T00579,P016,2024-12-16 17:36:31,1.0,330.05,330.05,ActiveWear Running Shoes,Clothing,330.05
C0051,Nicholas Ellis,Europe,2023-12-21,T00070,P017,2024-12-11 13:46:30,4.0,1879.08,469.77,ActiveWear Textbook,Books,469.77
C0051,Nicholas Ellis,Europe,2023-12-21,T00134,P006,2024-01-03 4:06:49,2.0,242.64,121.32,ActiveWear Rug,Home Decor,121.32
C0051,Nicholas Ellis,Europe,2023-12-21,T00138,P083,2024-04-26 22:10:35,4.0,1822.88,455.72,ActiveWear Smartwatch,Electronics,455.72
C0051,Nicholas Ellis,Europe,2023-12-21,T00257,P091,2024-08-10 0:39:50,1.0,222.95,222.95,HomeSense Rug,Home Decor,222.95
C0051,Nicholas Ellis,Europe,2023-12-21,T00302,P098,2024-07-23 12:30:30,1.0,299.93,299.93,SoundWave Laptop,Electronics,299.93
C0052,Stanley Aguirre,South America,2024-02-20,T00361,P061,2024-09-01 11:18:51,4.0,627.84,156.96,HomeSense Desk Lamp,Home Decor,156.96
C0052,Stanley Aguirre,South America,2024-02-20,T00791,P061,2024-01-09 13:32:17,2.0,313.92,156.96,HomeSense Desk Lamp,Home Decor,156.96
C0052,Stanley Aguirre,South America,2024-02-20,T00779,P018,2024-08-29 18:52:57,3.0,1310.67,436.89,ComfortLiving Mystery Book,Books,436.89
C0052,Stanley Aguirre,South America,2024-02-20,T00520,P028,2024-04-20 8:12:59,1.0,235.58,235.58,HomeSense Desk Lamp,Home Decor,235.58
C0053,Albert Burke,Europe,2022-06-18,T00497,P087,2024-06-21 2:02:45,4.0,1160.68,290.17,TechPro Running Shoes,Clothing,290.17
C0053,Albert Burke,Europe,2022-06-18,T00293,P053,2024-07-11 15:32:56,3.0,824.82,274.94,TechPro Rug,Home Decor,274.94
C0053,Albert Burke,Europe,2022-06-18,T00665,P039,2024-11-01 12:16:45,4.0,1722.36,430.59,TechPro Smartwatch,Electronics,430.59
C0053,Albert Burke,Europe,2022-06-18,T00668,P081,2024-01-21 8:08:41,2.0,132.64,66.32,HomeSense Sweater,Clothing,66.32
C0053,Albert Burke,Europe,2022-06-18,T00506,P006,2024-09-18 23:31:26,1.0,121.32,121.32,ActiveWear Rug,Home Decor,121.32
C0053,Albert Burke,Europe,2022-06-18,T00528,P024,2024-08-28 4:01:48,4.0,1354.64,338.66,SoundWave Cookbook,Books,338.66
C0054,Bruce Rhodes,Asia,2024-09-29,T00060,P074,2024-05-06 13:06:06,4.0,1182.32,295.58,SoundWave Desk Lamp,Home Decor,295.58
C0054,Bruce Rhodes,Asia,2024-09-29,T00519,P073,2024-06-02 10:00:57,2.0,53.98,26.99,ComfortLiving Laptop,Electronics,26.99
C0054,Bruce Rhodes,Asia,2024-09-29,T00636,P064,2024-01-28 4:32:55,3.0,1357.26,452.42,HomeSense Running Shoes,Clothing,452.42
C0054,Bruce Rhodes,Asia,2024-09-29,T00342,P043,2024-01-24 16:03:16,3.0,1213.2,404.4,SoundWave Novel,Books,404.4
C0054,Bruce Rhodes,Asia,2024-09-29,T00793,P091,2024-10-07 17:48:28,3.0,668.85,222.95,HomeSense Rug,Home Decor,222.95
C0054,Bruce Rhodes,Asia,2024-09-29,T00654,P098,2024-07-07 12:28:18,4.0,1199.72,299.93,SoundWave Laptop,Electronics,299.93
C0054,Bruce Rhodes,Asia,2024-09-29,T00663,P045,2024-04-23 11:07:18,3.0,1445.34,481.78,SoundWave T-Shirt,Clothing,481.78
C0054,Bruce Rhodes,Asia,2024-09-29,T00408,P037,2024-08-15 3:03:51,2.0,919.72,459.86,SoundWave Smartwatch,Electronics,459.86
C0055,Lauren Williams,North America,2024-11-11,T00161,P057,2024-07-15 7:02:39,2.0,479.4,239.7,ActiveWear Smartphone,Electronics,239.7
C0055,Lauren Williams,North America,2024-11-11,T00842,P025,2024-01-24 6:58:00,4.0,1138.48,284.62,ActiveWear Cookware Set,Home Decor,284.62
C0055,Lauren Williams,North America,2024-11-11,T00888,P065,2024-05-24 9:36:07,2.0,855.22,427.61,BookWorld Sweater,Clothing,427.61
C0055,Lauren Williams,North America,2024-11-11,T00494,P073,2024-10-01 4:39:43,2.0,53.98,26.99,ComfortLiving Laptop,Electronics,26.99
C0055,Lauren Williams,North America,2024-11-11,T00716,P090,2024-04-02 2:03:25,2.0,330.6,165.3,ComfortLiving Biography,Books,165.3
C0056,Erika Fernandez,Asia,2024-04-12,T00953,P087,2024-03-07 21:09:48,2.0,580.34,290.17,TechPro Running Shoes,Clothing,290.17
C0056,Erika Fernandez,Asia,2024-04-12,T00750,P070,2024-12-25 21:16:21,4.0,194.76,48.69,HomeSense T-Shirt,Clothing,48.69
C0056,Erika Fernandez,Asia,2024-04-12,T00039,P050,2024-10-16 1:04:33,2.0,875.3,437.65,ActiveWear Smartwatch,Electronics,437.65
C0056,Erika Fernandez,Asia,2024-04-12,T00585,P065,2024-01-31 8:26:51,2.0,855.22,427.61,BookWorld Sweater,Clothing,427.61
C0056,Erika Fernandez,Asia,2024-04-12,T00214,P024,2024-02-18 5:49:59,2.0,677.32,338.66,SoundWave Cookbook,Books,338.66
C0057,Elizabeth Nguyen,Europe,2024-07-27,T00420,P086,2024-07-31 21:34:31,4.0,1762.8,440.7,SoundWave Novel,Books,440.7
C0057,Elizabeth Nguyen,Europe,2024-07-27,T00200,P033,2024-03-05 4:58:09,3.0,192.75,64.25,TechPro T-Shirt,Clothing,64.25
C0057,Elizabeth Nguyen,Europe,2024-07-27,T00783,P097,2024-01-18 16:04:46,2.0,638.68,319.34,BookWorld Cookbook,Books,319.34
C0057,Elizabeth Nguyen,Europe,2024-07-27,T00719,P012,2024-04-07 14:32:58,1.0,159.6,159.6,ComfortLiving Headphones,Electronics,159.6
C0057,Elizabeth Nguyen,Europe,2024-07-27,T00508,P094,2024-12-18 11:46:16,3.0,1342.02,447.34,HomeSense Cookware Set,Home Decor,447.34
C0057,Elizabeth Nguyen,Europe,2024-07-27,T00660,P008,2024-09-23 16:46:01,3.0,440.55,146.85,BookWorld Bluetooth Speaker,Electronics,146.85
C0058,Zachary Turner,North America,2024-01-28,T00933,P020,2024-02-01 14:24:48,1.0,396.34,396.34,ActiveWear Jacket,Clothing,396.34
C0059,Mrs. Kimberly Wright,North America,2024-04-07,T00940,P084,2024-09-14 15:29:16,4.0,1351.64,337.91,ActiveWear Wall Art,Home Decor,337.91
C0059,Mrs. Kimberly Wright,North America,2024-04-07,T00071,P068,2024-10-24 0:10:41,1.0,447.23,447.23,TechPro Novel,Books,447.23
C0059,Mrs. Kimberly Wright,North America,2024-04-07,T00279,P096,2024-09-09 19:42:23,1.0,307.47,307.47,SoundWave Headphones,Electronics,307.47
C0059,Mrs. Kimberly Wright,North America,2024-04-07,T00535,P019,2024-03-12 21:51:40,4.0,1541.48,385.37,ComfortLiving Sweater,Clothing,385.37
C0059,Mrs. Kimberly Wright,North America,2024-04-07,T00851,P028,2024-02-13 6:45:11,3.0,706.74,235.58,HomeSense Desk Lamp,Home Decor,235.58
C0059,Mrs. Kimberly Wright,North America,2024-04-07,T00733,P094,2024-02-06 22:06:42,1.0,447.34,447.34,HomeSense Cookware Set,Home Decor,447.34
C0059,Mrs. Kimberly Wright,North America,2024-04-07,T00260,P091,2024-03-23 8:29:57,4.0,891.8,222.95,HomeSense Rug,Home Decor,222.95
C0059,Mrs. Kimberly Wright,North America,2024-04-07,T00759,P037,2024-06-04 2:15:24,3.0,1379.58,459.86,SoundWave Smartwatch,Electronics,459.86
C0060,James Murphy,Europe,2022-04-22,T00592,P078,2024-09-03 7:19:28,2.0,82.36,41.18,HomeSense Rug,Home Decor,41.18
C0061,Brandon Escobar,Europe,2023-03-06,T00022,P085,2024-08-19 8:16:57,3.0,1249.05,416.35,BookWorld Biography,Books,416.35
C0061,Brandon Escobar,Europe,2023-03-06,T00799,P035,2024-12-10 16:00:56,1.0,30.59,30.59,ActiveWear T-Shirt,Clothing,30.59
C0061,Brandon Escobar,Europe,2023-03-06,T00468,P005,2024-02-23 5:08:16,2.0,858.62,429.31,TechPro T-Shirt,Clothing,429.31
C0062,Jeffery Hartman,Europe,2022-12-14,T00164,P078,2024-07-10 8:49:17,3.0,123.54,41.18,HomeSense Rug,Home Decor,41.18
C0062,Jeffery Hartman,Europe,2022-12-14,T00057,P059,2024-07-03 7:10:58,3.0,909.6,303.2,SoundWave Jeans,Clothing,303.2
C0062,Jeffery Hartman,Europe,2022-12-14,T00806,P059,2024-01-04 21:05:07,2.0,606.4,303.2,SoundWave Jeans,Clothing,303.2
C0063,Wayne Ferguson,Europe,2024-02-05,T00194,P069,2024-09-28 6:07:52,1.0,100.81,100.81,BookWorld Biography,Books,100.81
C0063,Wayne Ferguson,Europe,2024-02-05,T00394,P097,2024-03-25 13:47:30,4.0,1277.36,319.34,BookWorld Cookbook,Books,319.34
C0064,Martha Montgomery,Europe,2023-10-22,T00563,P049,2024-01-16 18:52:43,1.0,147.95,147.95,TechPro Textbook,Books,147.95
C0064,Martha Montgomery,Europe,2023-10-22,T00230,P062,2024-12-06 16:22:54,1.0,374.16,374.16,HomeSense Novel,Books,374.16
C0064,Martha Montgomery,Europe,2023-10-22,T00832,P025,2024-05-07 1:08:19,3.0,853.86,284.62,ActiveWear Cookware Set,Home Decor,284.62
C0064,Martha Montgomery,Europe,2023-10-22,T00337,P027,2024-01-07 16:11:55,4.0,916.24,229.06,SoundWave Headphones,Electronics,229.06
C0064,Martha Montgomery,Europe,2023-10-22,T00411,P018,2024-02-06 15:02:30,4.0,1747.56,436.89,ComfortLiving Mystery Book,Books,436.89
C0065,Gerald Hines,North America,2024-07-10,T00237,P049,2024-02-27 22:16:22,2.0,295.9,147.95,TechPro Textbook,Books,147.95
C0065,Gerald Hines,North America,2024-07-10,T00568,P053,2024-09-18 5:00:38,1.0,274.94,274.94,TechPro Rug,Home Decor,274.94
C0065,Gerald Hines,North America,2024-07-10,T00432,P038,2024-12-13 21:18:19,3.0,441.66,147.22,TechPro Vase,Home Decor,147.22
C0065,Gerald Hines,North America,2024-07-10,T00696,P061,2024-03-05 18:21:47,3.0,470.88,156.96,HomeSense Desk Lamp,Home Decor,156.96
C0065,Gerald Hines,North America,2024-07-10,T00160,P022,2024-07-29 6:59:14,3.0,412.62,137.54,HomeSense Wall Art,Home Decor,137.54
C0065,Gerald Hines,North America,2024-07-10,T00499,P032,2024-07-18 2:51:22,4.0,1954.52,488.63,BookWorld Cookbook,Books,488.63
C0065,Gerald Hines,North America,2024-07-10,T00776,P029,2024-04-22 1:00:36,4.0,1734.56,433.64,TechPro Headphones,Electronics,433.64
C0065,Gerald Hines,North America,2024-07-10,T00215,P082,2024-03-18 6:01:51,3.0,167.97,55.99,ComfortLiving Rug,Home Decor,55.99
C0065,Gerald Hines,North America,2024-07-10,T00866,P075,2024-12-10 1:50:20,3.0,1493.28,497.76,TechPro Textbook,Books,497.76
C0065,Gerald Hines,North America,2024-07-10,T00656,P079,2024-09-13 8:28:58,1.0,417.37,417.37,ActiveWear Rug,Home Decor,417.37
C0066,Catherine White,Europe,2024-11-15,T00482,P041,2024-06-04 2:02:24,4.0,1825.12,456.28,ComfortLiving Smartphone,Electronics,456.28
C0066,Catherine White,Europe,2024-11-15,T00887,P083,2024-08-28 20:52:33,3.0,1367.16,455.72,ActiveWear Smartwatch,Electronics,455.72
C0066,Catherine White,Europe,2024-11-15,T00473,P080,2024-03-13 4:00:25,2.0,607.0,303.5,ActiveWear Jacket,Clothing,303.5
C0067,Carl Gonzalez,North America,2023-07-06,T00008,P069,2024-10-17 0:45:17,1.0,100.81,100.81,BookWorld Biography,Books,100.81
C0067,Carl Gonzalez,North America,2023-07-06,T00407,P036,2024-10-17 2:10:15,1.0,372.55,372.55,BookWorld Jacket,Clothing,372.55
C0067,Carl Gonzalez,North America,2023-07-06,T00431,P078,2024-08-15 0:55:59,3.0,123.54,41.18,HomeSense Rug,Home Decor,41.18
C0067,Carl Gonzalez,North America,2023-07-06,T00911,P020,2024-06-14 21:37:11,3.0,1189.02,396.34,ActiveWear Jacket,Clothing,396.34
C0067,Carl Gonzalez,North America,2023-07-06,T00248,P002,2024-05-03 21:36:31,4.0,1385.2,346.3,ActiveWear Smartwatch,Electronics,346.3
C0067,Carl Gonzalez,North America,2023-07-06,T00396,P037,2024-04-14 14:12:54,2.0,919.72,459.86,SoundWave Smartwatch,Electronics,459.86
C0068,Mark Cox,North America,2023-04-04,T00310,P049,2024-05-18 5:03:08,2.0,295.9,147.95,TechPro Textbook,Books,147.95
C0068,Mark Cox,North America,2023-04-04,T00828,P069,2024-06-04 21:07:05,4.0,403.24,100.81,BookWorld Biography,Books,100.81
C0068,Mark Cox,North America,2023-04-04,T00929,P072,2024-12-24 23:45:11,3.0,1198.02,399.34,ActiveWear Headphones,Electronics,399.34
C0068,Mark Cox,North America,2023-04-04,T00950,P048,2024-02-28 16:08:32,4.0,1665.6,416.4,TechPro Cookbook,Books,416.4
C0068,Mark Cox,North America,2023-04-04,T00773,P089,2024-12-08 14:38:23,3.0,662.73,220.91,HomeSense Bluetooth Speaker,Electronics,220.91
C0068,Mark Cox,North America,2023-04-04,T00985,P088,2024-07-30 21:37:27,2.0,527.1,263.55,SoundWave Headphones,Electronics,263.55
C0068,Mark Cox,North America,2023-04-04,T00114,P015,2024-05-28 18:07:55,1.0,158.93,158.93,HomeSense Headphones,Electronics,158.93
C0068,Mark Cox,North America,2023-04-04,T00285,P002,2024-04-02 2:23:50,3.0,1038.9,346.3,ActiveWear Smartwatch,Electronics,346.3
C0069,Stacy Foster,Europe,2023-12-03,T00231,P041,2024-08-27 19:54:49,2.0,912.56,456.28,ComfortLiving Smartphone,Electronics,456.28
C0069,Stacy Foster,Europe,2023-12-03,T00243,P010,2024-08-31 0:38:43,2.0,700.26,350.13,ComfortLiving Smartwatch,Electronics,350.13
C0069,Stacy Foster,Europe,2023-12-03,T00560,P013,2024-05-09 9:15:59,3.0,342.6,114.2,BookWorld Smartwatch,Electronics,114.2
C0069,Stacy Foster,Europe,2023-12-03,T00286,P029,2024-12-09 14:58:44,2.0,867.28,433.64,TechPro Headphones,Electronics,433.64
C0069,Stacy Foster,Europe,2023-12-03,T00398,P082,2024-03-14 17:22:52,1.0,55.99,55.99,ComfortLiving Rug,Home Decor,55.99
C0070,Timothy Perez,Europe,2022-03-15,T00363,P067,2024-03-21 15:10:10,3.0,902.04,300.68,ComfortLiving Bluetooth Speaker,Electronics,300.68
C0070,Timothy Perez,Europe,2022-03-15,T00650,P049,2024-10-07 14:56:13,4.0,591.8,147.95,TechPro Textbook,Books,147.95
C0070,Timothy Perez,Europe,2022-03-15,T00354,P097,2024-05-15 0:22:27,4.0,1277.36,319.34,BookWorld Cookbook,Books,319.34
C0070,Timothy Perez,Europe,2022-03-15,T00825,P099,2024-02-08 14:20:05,1.0,354.29,354.29,SoundWave Mystery Book,Books,354.29
C0071,Taylor Murphy,South America,2022-07-01,T00965,P095,2024-08-23 15:53:27,4.0,909.04,227.26,BookWorld Cookware Set,Home Decor,227.26
C0071,Taylor Murphy,South America,2022-07-01,T00910,P040,2024-05-22 3:47:06,1.0,153.19,153.19,SoundWave Mystery Book,Books,153.19
C0071,Taylor Murphy,South America,2022-07-01,T00428,P001,2024-08-02 8:13:23,2.0,338.6,169.3,ActiveWear Biography,Books,169.3
C0072,Sarah Scott,North America,2024-07-24,T00392,P060,2024-11-02 20:33:22,4.0,622.6,155.65,HomeSense T-Shirt,Clothing,155.65
C0072,Sarah Scott,North America,2024-07-24,T00016,P070,2024-07-05 23:04:17,2.0,97.38,48.69,HomeSense T-Shirt,Clothing,48.69
C0072,Sarah Scott,North America,2024-07-24,T00090,P039,2024-03-10 16:04:33,4.0,1722.36,430.59,TechPro Smartwatch,Electronics,430.59
C0072,Sarah Scott,North America,2024-07-24,T00461,P088,2024-09-17 3:59:29,1.0,263.55,263.55,SoundWave Headphones,Electronics,263.55
C0072,Sarah Scott,North America,2024-07-24,T00385,P008,2024-03-16 16:23:59,2.0,293.7,146.85,BookWorld Bluetooth Speaker,Electronics,146.85
C0073,Heidi Johnson,Europe,2022-08-20,T00634,P054,2024-03-20 2:37:13,4.0,229.2,57.3,SoundWave Cookbook,Books,57.3
C0073,Heidi Johnson,Europe,2022-08-20,T00180,P017,2024-03-11 15:12:50,2.0,939.54,469.77,ActiveWear Textbook,Books,469.77
C0073,Heidi Johnson,Europe,2022-08-20,T00384,P091,2024-02-04 15:35:27,4.0,891.8,222.95,HomeSense Rug,Home Decor,222.95
C0074,Jonathan Russo,Europe,2022-05-27,T00516,P010,2024-07-29 6:11:19,1.0,350.13,350.13,ComfortLiving Smartwatch,Electronics,350.13
C0074,Jonathan Russo,Europe,2022-05-27,T00669,P099,2024-01-03 16:57:09,4.0,1417.16,354.29,SoundWave Mystery Book,Books,354.29
C0074,Jonathan Russo,Europe,2022-05-27,T00879,P005,2024-01-20 17:46:34,3.0,1287.93,429.31,TechPro T-Shirt,Clothing,429.31
C0075,Misty Higgins,Europe,2023-05-01,T00729,P067,2024-10-07 6:38:36,2.0,601.36,300.68,ComfortLiving Bluetooth Speaker,Electronics,300.68
C0075,Misty Higgins,Europe,2023-05-01,T00753,P084,2024-12-06 1:59:41,4.0,1351.64,337.91,ActiveWear Wall Art,Home Decor,337.91
C0075,Misty Higgins,Europe,2023-05-01,T00197,P047,2024-02-21 11:11:20,4.0,637.32,159.33,ComfortLiving Cookware Set,Home Decor,159.33
C0075,Misty Higgins,Europe,2023-05-01,T00544,P013,2024-06-13 7:28:26,3.0,342.6,114.2,BookWorld Smartwatch,Electronics,114.2
C0075,Misty Higgins,Europe,2023-05-01,T00819,P096,2024-10-08 21:31:59,2.0,614.94,307.47,SoundWave Headphones,Electronics,307.47
C0075,Misty Higgins,Europe,2023-05-01,T00459,P063,2024-01-17 1:36:03,4.0,134.36,33.59,TechPro Novel,Books,33.59
C0075,Misty Higgins,Europe,2023-05-01,T00366,P033,2024-08-09 17:24:33,3.0,192.75,64.25,TechPro T-Shirt,Clothing,64.25
C0075,Misty Higgins,Europe,2023-05-01,T00135,P097,2024-04-29 19:03:50,3.0,958.02,319.34,BookWorld Cookbook,Books,319.34
C0075,Misty Higgins,Europe,2023-05-01,T00249,P024,2024-12-10 21:53:30,3.0,1015.98,338.66,SoundWave Cookbook,Books,338.66
C0076,Emily Roberts,South America,2024-02-11,T00006,P053,2024-12-01 20:44:37,3.0,824.82,274.94,TechPro Rug,Home Decor,274.94
C0076,Emily Roberts,South America,2024-02-11,T00089,P023,2024-06-19 23:01:44,1.0,454.53,454.53,ActiveWear Cookware Set,Home Decor,454.53
